Year Start,Year End,State,Class,Topic,Data Value Unit,Data Value(%),Age Group,Geolocation,Gender,Race and Ethnicity,Longitude,Latitude
2019,2019,TN,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,39.4,65 years or older,"-85.77449091,35.68094058",Female,--,-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.2,65 years or older,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,56.0,Overall,"-85.77449091,35.68094058",Male,--,-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,39.5,50-64 years,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,46.3,Overall,"-81.04537121,33.9988213",--,"Black, non-Hispanic",-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,30.6,Overall,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,38.8,Overall,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,65.3,50-64 years,"-85.77449091,35.68094058",Male,--,-85.77449091,35.68094058
2019,2019,SD,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,14.1,65 years or older,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,50.9,Overall,"-81.04537121,33.9988213",--,"Black, non-Hispanic",-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,32.0,Overall,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,51.2,Overall,"-85.77449091,35.68094058",Female,--,-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,8.3,65 years or older,"-81.04537121,33.9988213",--,"Black, non-Hispanic",-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.8,Overall,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,39.4,50-64 years,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.4,50-64 years,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,47.4,50-64 years,"-85.77449091,35.68094058",Male,--,-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,34.7,Overall,"-81.04537121,33.9988213",--,"White, non-Hispanic",-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,38.0,50-64 years,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2019,SD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.8,65 years or older,"-100.3735306,44.35313005",Male,--,-100.3735306,44.35313005
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.3,Overall,"-85.77449091,35.68094058",Female,--,-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,30.7,65 years or older,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,41.5,Overall,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,26.6,50-64 years,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.6,50-64 years,"-85.77449091,35.68094058",Female,--,-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,25.9,65 years or older,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,8.6,50-64 years,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.0,50-64 years,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,50.0,50-64 years,"-81.04537121,33.9988213",--,"White, non-Hispanic",-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,8.9,Overall,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,29.8,50-64 years,"-81.04537121,33.9988213",--,"White, non-Hispanic",-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,32.2,Overall,"-100.3735306,44.35313005",Male,--,-100.3735306,44.35313005
2019,2019,SD,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,29.0,65 years or older,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.3,65 years or older,"-81.04537121,33.9988213",--,"White, non-Hispanic",-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,44.6,50-64 years,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,41.0,50-64 years,"-100.3735306,44.35313005",Male,--,-100.3735306,44.35313005
2019,2019,SD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.1,Overall,"-100.3735306,44.35313005",Male,--,-100.3735306,44.35313005
2019,2019,TN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,37.9,65 years or older,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,57.8,50-64 years,"-85.77449091,35.68094058",Female,--,-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.1,65 years or older,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,38.5,65 years or older,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,30.7,65 years or older,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,19.1,Overall,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2019,TN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,40.3,65 years or older,"-85.77449091,35.68094058",Female,--,-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,32.9,Overall,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,47.4,50-64 years,"-85.77449091,35.68094058",Male,--,-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,49.3,Overall,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,28.1,65 years or older,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,26.6,Overall,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,42.3,65 years or older,"-81.04537121,33.9988213",--,"White, non-Hispanic",-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,52.3,50-64 years,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,37.6,Overall,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2019,SD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,7.0,50-64 years,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,23.4,65 years or older,"-81.04537121,33.9988213",--,"White, non-Hispanic",-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,33.6,65 years or older,"-85.77449091,35.68094058",Male,--,-85.77449091,35.68094058
2019,2019,SD,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,32.2,Overall,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,17.4,Overall,"-85.77449091,35.68094058",--,"Black, non-Hispanic",-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,49.8,Overall,"-85.77449091,35.68094058",Female,--,-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,19.6,50-64 years,"-85.77449091,35.68094058",--,"Black, non-Hispanic",-85.77449091,35.68094058
2019,2019,SD,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,31.8,65 years or older,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,39.6,Overall,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,59.1,50-64 years,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,41.2,50-64 years,"-81.04537121,33.9988213",--,"White, non-Hispanic",-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,47.2,50-64 years,"-81.04537121,33.9988213",--,"Black, non-Hispanic",-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.9,65 years or older,"-85.77449091,35.68094058",Male,--,-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,47.7,Overall,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,42.4,Overall,"-85.77449091,35.68094058",Female,--,-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.9,65 years or older,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,SD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.4,65 years or older,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2019,SD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.9,65 years or older,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2019,SD,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,48.9,50-64 years,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,45.6,65 years or older,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.7,Overall,"-85.77449091,35.68094058",Male,--,-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.7,65 years or older,"-85.77449091,35.68094058",--,"Black, non-Hispanic",-85.77449091,35.68094058
2019,2019,SD,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,39.2,Overall,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.1,Overall,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.8,50-64 years,"-81.04537121,33.9988213",--,"White, non-Hispanic",-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.4,50-64 years,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,36.7,Overall,"-85.77449091,35.68094058",Male,--,-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.1,50-64 years,"-85.77449091,35.68094058",Male,--,-85.77449091,35.68094058
2019,2019,TN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,32.5,65 years or older,"-85.77449091,35.68094058",Female,--,-85.77449091,35.68094058
2019,2019,SC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,49.4,Overall,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,23.5,65 years or older,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,SD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.0,Overall,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,48.3,50-64 years,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,32.3,50-64 years,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,46.0,Overall,"-81.04537121,33.9988213",--,"White, non-Hispanic",-81.04537121,33.9988213
2019,2019,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,44.9,Overall,"-81.04537121,33.9988213",--,"Black, non-Hispanic",-81.04537121,33.9988213
2019,2019,TN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,56.4,50-64 years,"-85.77449091,35.68094058",--,"White, non-Hispanic",-85.77449091,35.68094058
2019,2019,SD,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,25.1,Overall,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2019,SD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,7.8,50-64 years,"-100.3735306,44.35313005",Male,--,-100.3735306,44.35313005
2019,2019,SC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,37.5,65 years or older,"-81.04537121,33.9988213",Male,--,-81.04537121,33.9988213
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,61.5,50-64 years,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,22.7,Overall,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.2,50-64 years,"-99.42677021,31.82724041",--,"Black, non-Hispanic",-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,34.1,Overall,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,40.9,50-64 years,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,55.8,50-64 years,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,56.1,Overall,"-99.42677021,31.82724041",--,"Black, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.5,Overall,"-99.42677021,31.82724041",--,"Black, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.1,Overall,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,46.4,50-64 years,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,39.0,50-64 years,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,16.3,Overall,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,30.7,65 years or older,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.0,65 years or older,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.9,65 years or older,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.0,50-64 years,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,52.4,Overall,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,34.9,65 years or older,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,37.8,65 years or older,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,64.8,50-64 years,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,27.0,50-64 years,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.8,65 years or older,"-99.42677021,31.82724041",--,"Black, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.3,65 years or older,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,59.2,50-64 years,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,33.7,Overall,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,45.8,65 years or older,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.6,65 years or older,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,22.8,65 years or older,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,68.4,Overall,"-99.42677021,31.82724041",--,"Black, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.4,Overall,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,64.5,50-64 years,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,22.9,65 years or older,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.0,65 years or older,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,40.2,65 years or older,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,29.5,Overall,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,23.5,65 years or older,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,38.1,65 years or older,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.5,50-64 years,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.8,50-64 years,"-99.42677021,31.82724041",--,"White, non-Hispanic",-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,14.0,65 years or older,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,39.0,Overall,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.2,50-64 years,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.0,Overall,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,20.8,65 years or older,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.1,50-64 years,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,14.6,65 years or older,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.9,Overall,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,45.6,Overall,"-99.42677021,31.82724041",Female,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.8,Overall,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,67.5,65 years or older,"-99.42677021,31.82724041",--,Hispanic,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,41.5,50-64 years,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.2,50-64 years,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.1,50-64 years,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,46.3,Overall,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,24.7,65 years or older,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,34.6,50-64 years,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,51.3,Overall,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,55.6,50-64 years,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,32.6,65 years or older,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2019,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,38.4,Overall,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,28.7,Overall,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,33.8,50-64 years,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2019,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,35.0,50-64 years,"-111.5871306,39.36070017",--,"White, non-Hispanic",-111.5871306,39.36070017
